1978.66666666667 2.7435896
1978.75 1.3333334
1978.83333333333 1.3333334
1978.91666666667 1.3333334
1979 1.3333334
1979.08333333333 1.3333334
1979.16666666667 1.3333334
1979.25 1.3333334
1979.33333333333 1.3333334
1979.41666666667 1.3333334
1979.5 1.3333334
1979.58333333333 1.3333334
1979.66666666667 1.3333334
1979.75 0
1979.83333333333 1
1979.91666666667 1
1980 1
1980.08333333333 1
1980.16666666667 1
1980.25 1
1980.33333333333 1.00000000000357
1980.41666666667 2.3076923
1980.5 2.3333333
1980.58333333333 3.22222220000162
1980.66666666667 4.11111110000081
1980.75 5
1980.83333333333 4.98290599999997
1980.91666666667 4.96581199999998
1981 4.948718
1981.08333333333 5.66666670000098
1981.16666666667 6.3846154
1981.25 6.4358974
1981.33333333333 7.80769230000281
1981.41666666667 9.17948720000187
1981.5 10.5512821000009
1981.58333333333 11.9230769999962
1981.66666666667 10.538462
1981.75 11.743589
1981.83333333333 11.1282044999992
1981.91666666667 10.51282
1982 11.5769227499993
1982.08333333333 12.6410255000015
1982.16666666667 13.7051282500007
1982.25 14.769231
1982.33333333333 14.8589745000001
1982.41666666667 14.948718
1982.5 16.179487
1982.58333333333 14.8717950000005
1982.66666666667 15.051282
1982.75 13.6923075
1982.83333333333 12.3333330000038
1982.91666666667 13.717949
1983 13.846154
1983.08333333333 15.4615385000022
1983.16666666667 17.076923
1983.25 17.358974
1983.33333333333 16.0000000000002
1983.41666666667 16.0897435000001
1983.5 16.179487
1983.58333333333 14.8589744999982
1983.66666666667 13.538462
1983.75 13.897436
1983.83333333333 14.5641025000014
1983.91666666667 15.2307690000009
1984 15.8974355000005
1984.08333333333 16.5641019999998
1984.16666666667 16.4999999999999
1984.25 16.435898
1984.33333333333 16.615384999999
1984.41666666667 16.23077
1984.5 16.98718
1984.58333333333 17.7435899999957
1984.66666666667 16.179487
1984.75 16.8076925
1984.83333333333 17.4358979999982
1984.91666666667 16.7692309999991
1985 16.102564
1985.08333333333 17.3333339999998
1985.16666666667 17.2692309999999
1985.25 17.205128
1985.33333333333 16.1880339999981
1985.41666666667 15.1709399999991
1985.5 14.153846
1985.58333333333 13.9743584999998
1985.66666666667 13.794871
1985.75 12.2179485
1985.83333333333 10.6410259999999
1985.91666666667 10.6068379999999
1986 10.57265
1986.08333333333 10.5384620000038
1986.16666666667 11.923077
1986.25 11.820513
1986.33333333333 11.9358975000002
1986.41666666667 12.051282
1986.5 10.666667
1986.58333333333 10.8205130000033
1986.66666666667 12.025641
1986.75 11.717949
1986.83333333333 11.7948720000001
1986.91666666667 11.871795
1987 12.8119656666658
1987.08333333333 13.7521363333342
1987.16666666667 14.692307
1987.25 14.846154
1987.33333333333 14.1666669999991
1987.41666666667 13.48718
1987.5 13.410256
1987.58333333333 12.2820510000001
1987.66666666667 12.3333330000001
1987.75 12.384615
1987.83333333333 12.1538459999997
1987.91666666667 11.923077
1988 12.0128205
1988.08333333333 12.1025640000019
1988.16666666667 12.7948720000009
1988.25 13.48718
1988.33333333333 13.1538459999987
1988.41666666667 12.6923074999994
1988.5 12.230769
1988.58333333333 12.5128200000031
1988.66666666667 13.6538455000016
1988.75 14.794871
1988.83333333333 14.6538454999998
1988.91666666667 14.51282
1989 15.769231
1989.08333333333 16.1666665000005
1989.16666666667 16.564102
1989.25 17.76923
1989.33333333333 17.1282044999991
1989.41666666667 16.487179
1989.5 16.602564
1989.58333333333 16.717949000001
1989.66666666667 17.1025640000005
1989.75 17.487179
1989.83333333333 17.2435894999997
1989.91666666667 17
1990 16.435898
1990.08333333333 16.4871800000001
1990.16666666667 16.538462
1990.25 15.307693
1990.33333333333 15.4358976666669
1990.41666666667 15.5641023333334
1990.5 15.692307
1990.58333333333 16.0512830000049
1990.66666666667 17.846153
1990.75 17.9102565
1990.83333333333 17.97436
1990.91666666667 17.98718
1991 18
1991.08333333333 18.5256415000007
1991.16666666667 19.051283
1991.25 20.3461545
1991.33333333333 21.6410260000006
1991.41666666667 21.871796
1991.5 23.358974
1991.58333333333 23.2820509999999
1991.66666666667 23.205128
1991.75 23.02564
